lote,tiempo_h,estrategia,real_g_l,predicho_g_l,referencia_g_l,error_g_l,error_absoluto_g_l,tramo_h,nivel_concentracion
56,207.2,Operador,29.15,24.261965,23.8945,4.888035202026366,4.888035202026366,>200,Alta
56,207.4,Operador,29.111,24.019245,23.863999999999997,5.0917548522949225,5.0917548522949225,>200,Alta
56,207.6,Operador,29.073,23.927628,23.8335,5.145372436523438,5.145372436523438,>200,Alta
56,207.8,Operador,29.035,24.08915,23.8035,4.945850524902344,4.945850524902344,>200,Alta
56,208.0,Operador,28.997,24.054016,23.7735,4.94298388671875,4.94298388671875,>200,Alta
56,208.2,Operador,28.959,24.115007,23.743,4.843992599487304,4.843992599487304,>200,Alta
56,208.4,Operador,28.922,23.535475,23.713,5.386525222778321,5.386525222778321,>200,Alta
56,208.6,Operador,28.883,23.401014,23.682499999999997,5.481985671997069,5.481985671997069,>200,Alta
56,208.8,Operador,28.845,23.129215,23.6525,5.715784759521483,5.715784759521483,>200,Alta
56,209.0,Operador,28.806,23.179441,23.622500000000002,5.626558547973634,5.626558547973634,>200,Alta
56,209.2,Operador,28.768,23.398373,23.5925,5.369627349853516,5.369627349853516,>200,Alta
56,209.4,Operador,28.729,23.286388,23.5625,5.442611602783202,5.442611602783202,>200,Alta
56,209.6,Operador,28.691,23.938972,23.5325,4.752027526855468,4.752027526855468,>200,Alta
56,209.8,Operador,28.654,25.504076,23.502499999999998,3.1499239959716796,3.1499239959716796,>200,Alta
56,210.0,Operador,28.617,25.80886,23.4715,2.808139221191407,2.808139221191407,>200,Alta
56,210.2,Operador,28.58,25.317743,25.251,3.2622566986083967,3.2622566986083967,>200,Alta
56,210.4,Operador,28.543,23.596745,25.221,4.946255462646484,4.946255462646484,>200,Alta
56,210.6,Operador,28.505,23.210953,25.191,5.2940472412109365,5.2940472412109365,>200,Alta
56,210.8,Operador,28.468,22.818718,25.161,5.649282043457031,5.649282043457031,>200,Alta
56,211.0,Operador,28.431,24.1373,25.13,4.293699508666993,4.293699508666993,>200,Alta
56,211.2,Operador,28.393,24.381372,25.099,4.011627548217774,4.011627548217774,>200,Alta
56,211.4,Operador,28.355,24.44534,25.068,3.909660797119141,3.909660797119141,>200,Alta
56,211.6,Operador,28.317,25.800314,25.037,2.5166860504150392,2.5166860504150392,>200,Alta
56,211.8,Operador,28.279,25.625364,25.006,2.6536356964111327,2.6536356964111327,>200,Alta
56,212.0,Operador,28.24,25.724682,24.975,2.5153181457519516,2.5153181457519516,>200,Alta
56,212.2,Operador,28.202,26.340202,24.943,1.861797668457033,1.861797668457033,>200,Alta
56,212.4,Operador,28.163,25.393894,24.912,2.7691058044433596,2.7691058044433596,>200,Alta
56,212.6,Operador,28.125,25.492811,24.88,2.6321887969970703,2.6321887969970703,>200,Alta
56,212.8,Operador,28.086,25.210348,24.849,2.8756518707275376,2.8756518707275376,>200,Alta
56,213.0,Operador,28.048,25.124638,24.817,2.9233623962402326,2.9233623962402326,>200,Alta
56,213.2,Operador,28.009,26.99871,24.786,1.0102893676757816,1.0102893676757816,>200,Alta
56,213.4,Operador,27.971,26.767948,24.754,1.2030518493652345,1.2030518493652345,>200,Alta
56,213.6,Operador,27.934,26.73656,24.723,1.197439178466798,1.197439178466798,>200,Alta
56,213.8,Operador,27.896,26.888355,24.692,1.0076447448730477,1.0076447448730477,>200,Alta
56,214.0,Operador,27.858,26.722984,24.661,1.1350156860351568,1.1350156860351568,>200,Alta
56,214.2,Operador,27.82,26.863544,24.63,0.9564555358886722,0.9564555358886722,>200,Alta
56,214.4,Operador,27.782,26.514072,24.598,1.2679275817871094,1.2679275817871094,>200,Alta
56,214.6,Operador,27.744,26.29847,24.567,1.4455304565429685,1.4455304565429685,>200,Alta
56,214.8,Operador,27.705,26.54365,24.535,1.1613503265380842,1.1613503265380842,>200,Alta
56,215.0,Operador,27.666,26.483334,24.503,1.182666412353516,1.182666412353516,>200,Alta
56,215.2,Operador,27.627,26.532286,24.472,1.0947143096923817,1.0947143096923817,>200,Alta
56,215.4,Operador,27.589,26.253796,24.441,1.3352043762207018,1.3352043762207018,>200,Alta
56,215.6,Operador,27.551,26.511131,24.41,1.0398687133789046,1.0398687133789046,>200,Alta
56,215.8,Operador,27.513,26.933046,24.379,0.5799536590576189,0.5799536590576189,>200,Alta
56,216.0,Operador,27.476,27.440157,24.349,0.03584306335449128,0.03584306335449128,>200,Alta
56,216.2,Operador,27.439,27.064734,24.318,0.3742664947509766,0.3742664947509766,>200,Alta
56,216.4,Operador,27.402,26.330307,24.286,1.0716929931640635,1.0716929931640635,>200,Alta
56,216.6,Operador,27.364,26.252241,24.255,1.111758865356446,1.111758865356446,>200,Alta
56,216.8,Operador,27.326,26.551329,24.224,0.7746713409423833,0.7746713409423833,>200,Alta
56,217.0,Operador,27.288,26.894413,24.193,0.39358700561523463,0.39358700561523463,>200,Alta
56,217.2,Operador,27.251,26.339874,24.162,0.9111257324218762,0.9111257324218762,>200,Alta
56,217.4,Operador,27.213,26.682888,24.132,0.5301119689941416,0.5301119689941416,>200,Alta
56,217.6,Operador,27.177,26.466608,24.102,0.710391952514648,0.710391952514648,>200,Alta
56,217.8,Operador,27.14,27.135948,24.072,0.0040518188476568184,0.0040518188476568184,>200,Alta
56,218.0,Operador,27.104,27.123417,24.041,-0.01941690063476642,0.01941690063476642,>200,Alta
56,218.2,Operador,27.067,26.73951,24.01,0.3274904174804689,0.3274904174804689,>200,Alta
56,218.4,Operador,27.03,26.523134,23.979,0.5068657684326183,0.5068657684326183,>200,Alta
56,218.6,Operador,26.993,26.46111,23.948,0.5318908386230454,0.5318908386230454,>200,Alta
56,218.8,Operador,26.956,26.830431,23.918,0.1255690155029292,0.1255690155029292,>200,Alta
56,219.0,Operador,26.919,26.468412,23.887,0.4505876007080083,0.4505876007080083,>200,Alta
56,219.2,Operador,26.882,26.503086,23.857,0.3789139099121108,0.3789139099121108,>200,Alta
56,219.4,Operador,26.846,26.487602,23.827,0.35839776611328134,0.35839776611328134,>200,Alta
56,219.6,Operador,26.811,26.984604,23.798,-0.17360388183593756,0.17360388183593756,>200,Alta
56,219.8,Operador,26.775,26.842892,23.768,-0.0678916931152358,0.0678916931152358,>200,Alta
56,220.0,Operador,26.74,26.259846,23.737,0.4801542663574203,0.4801542663574203,>200,Alta
56,220.2,Operador,26.704,26.073307,23.707,0.630692962646485,0.630692962646485,>200,Alta
56,220.4,Operador,26.668,26.378725,23.677,0.28927494812011645,0.28927494812011645,>200,Alta
56,220.6,Operador,26.633,26.37575,23.647,0.2572504119873038,0.2572504119873038,>200,Alta
56,220.8,Operador,26.598,26.341747,23.617,0.2562527160644521,0.2562527160644521,>200,Alta
56,221.0,Operador,26.563,26.185331,23.587,0.37766865539550665,0.37766865539550665,>200,Alta
56,221.2,Operador,26.529,26.43723,23.557,0.09177084350585929,0.09177084350585929,>200,Alta
56,221.4,Operador,26.494,26.85877,23.528,-0.36477037048339866,0.36477037048339866,>200,Alta
56,221.6,Operador,26.46,26.23567,23.499,0.22432991027832117,0.22432991027832117,>200,Alta
56,221.8,Operador,26.425,26.179317,23.469,0.24568252563476634,0.24568252563476634,>200,Alta
56,222.0,Operador,26.39,26.196981,23.439,0.19301856994628963,0.19301856994628963,>200,Alta
56,222.2,Operador,26.355,26.002932,23.41,0.3520684051513676,0.3520684051513676,>200,Alta
56,222.4,Operador,26.32,26.569996,23.38,-0.24999588012695284,0.24999588012695284,>200,Alta
56,222.6,Operador,26.286,26.10329,23.351,0.18270944213867324,0.18270944213867324,>200,Alta
56,222.8,Operador,26.251,26.048336,23.321,0.20266397094726685,0.20266397094726685,>200,Alta
56,223.0,Operador,26.218,26.311708,23.292,-0.09370845031738284,0.09370845031738284,>200,Alta
56,223.2,Operador,26.184,26.104177,23.263,0.07982252502441511,0.07982252502441511,>200,Alta
56,223.4,Operador,26.15,26.263723,23.234,-0.11372337341308736,0.11372337341308736,>200,Alta
56,223.6,Operador,26.116,26.217865,23.205,-0.10186499023437534,0.10186499023437534,>200,Alta
56,223.8,Operador,26.081,26.173132,23.176,-0.09213194274902392,0.09213194274902392,>200,Alta
56,224.0,Operador,26.047,25.781961,23.147,0.26503855895996153,0.26503855895996153,>200,Alta
56,224.2,Operador,26.013,26.100445,21.381999999999998,-0.0874447937011702,0.0874447937011702,>200,Alta
56,224.4,Operador,25.978,25.829306,21.3545,0.1486943511962906,0.1486943511962906,>200,Alta
56,224.6,Operador,25.945,25.711748,21.326999999999998,0.23325187683105497,0.23325187683105497,>200,Alta
56,224.8,Operador,25.911,25.874176,21.299,0.036823974609376364,0.036823974609376364,>200,Alta
56,225.0,Operador,25.878,25.732197,21.2715,0.145803192138672,0.145803192138672,>200,Alta
56,225.2,Operador,25.844,25.354666,22.974,0.48933424377441526,0.48933424377441526,>200,Alta
56,225.4,Operador,25.811,25.19373,22.946,0.6172705993652343,0.6172705993652343,>200,Alta
56,225.6,Operador,25.777,25.1079,22.917,0.6690993804931651,0.6690993804931651,>200,Alta
56,225.8,Operador,25.744,25.35595,22.889,0.388050598144531,0.388050598144531,>200,Alta
56,226.0,Operador,25.71,25.361341,22.86,0.34865852355957117,0.34865852355957117,>200,Alta
56,226.2,Operador,25.677,25.33781,22.832,0.3391894836425777,0.3391894836425777,>200,Alta
56,226.4,Operador,25.643,25.142214,22.803,0.5007861785888679,0.5007861785888679,>200,Alta
56,226.6,Operador,25.61,25.124886,22.775,0.4851144409179682,0.4851144409179682,>200,Alta
56,226.8,Operador,25.577,25.112427,22.746,0.46457324218750173,0.46457324218750173,>200,Alta
56,227.0,Operador,25.545,25.288218,22.718,0.25678245544433764,0.25678245544433764,>200,Alta
56,227.2,Operador,25.512,25.342113,22.69,0.16988650512695358,0.16988650512695358,>200,Alta
56,227.4,Operador,25.479,25.486431,22.662,-0.007431121826172671,0.007431121826172671,>200,Alta
56,227.6,Operador,25.445,25.402157,22.634,0.04284317016601591,0.04284317016601591,>200,Alta
56,227.8,Operador,25.412,25.258753,22.606,0.15324717712402247,0.15324717712402247,>200,Alta
56,228.0,Operador,25.379,25.514805,22.578,-0.1358048400878893,0.1358048400878893,>200,Alta
56,228.2,Operador,25.346,25.61483,22.55,-0.26883001708984366,0.26883001708984366,>200,Alta
56,228.4,Operador,25.314,25.306246,22.521,0.007754196166992244,0.007754196166992244,>200,Alta
56,228.6,Operador,25.282,25.43031,22.493,-0.14830929565429685,0.14830929565429685,>200,Alta
56,228.8,Operador,25.249,25.290121,22.466,-0.04112107849121216,0.04112107849121216,>200,Alta
56,229.0,Operador,25.217,25.284437,22.438,-0.06743717956543094,0.06743717956543094,>200,Alta
56,229.2,Operador,25.184,25.87475,22.41,-0.6907501373291005,0.6907501373291005,>200,Alta
56,229.4,Operador,25.152,25.958036,22.383,-0.8060364227294912,0.8060364227294912,>200,Alta
56,229.6,Operador,25.119,25.880312,22.355,-0.761311965942383,0.761311965942383,>200,Alta
56,229.8,Operador,25.087,25.714497,22.327,-0.6274966125488284,0.6274966125488284,>200,Alta
56,230.0,Operador,25.055,26.057503,22.3,-1.0025027465820315,1.0025027465820315,>200,Alta
59,0.2,Operador,0.001,0.0,0.001,0.001,0.001,0–50,Baja
59,0.4,Operador,0.00099954,0.0,0.0009995,0.00099954,0.00099954,0–50,Baja
59,0.6,Operador,0.00099908,0.030015701,0.00099897,-0.029016621428055764,0.029016621428055764,0–50,Baja
59,0.8,Operador,0.00099861,0.061477035,0.00099836,-0.06047842528404236,0.06047842528404236,0–50,Baja
59,1.0,Operador,0.00099814,0.0,0.00099787,0.00099814,0.00099814,0–50,Baja
59,1.2,Operador,0.00099767,0.011769992,0.0009973550000000001,-0.010772322299377919,0.010772322299377919,0–50,Baja
59,1.4,Operador,0.00099717,0.04526976,0.00099687,-0.04427259123452187,0.04427259123452187,0–50,Baja
59,1.6,Operador,0.00099664,0.0,0.00099636,0.00099664,0.00099664,0–50,Baja
59,1.8,Operador,0.00099608,0.02360603,0.00099584,-0.022609950270457268,0.022609950270457268,0–50,Baja
59,2.0,Operador,0.00099551,0.020955997,0.00099534,-0.019960486587872504,0.019960486587872504,0–50,Baja
59,2.2,Operador,0.00099497,0.0,0.00099483,0.00099497,0.00099497,0–50,Baja
59,2.4,Operador,0.00099446,0.0,0.00099429,0.00099446,0.00099446,0–50,Baja
59,2.6,Operador,0.00099397,0.0,0.00099378,0.00099397,0.00099397,0–50,Baja
59,2.8,Operador,0.00099349,0.018233867,0.0009932650000000001,-0.01724037736214161,0.01724037736214161,0–50,Baja
59,3.0,Operador,0.00099299,0.019178903,0.00099273,-0.018185912730345727,0.018185912730345727,0–50,Baja
59,3.2,Operador,0.00099242,0.013617472,0.0009921399999999999,-0.012625051791803836,0.012625051791803836,0–50,Baja
59,3.4,Operador,0.00099184,0.021341596,0.000991545,-0.02034975579873085,0.02034975579873085,0–50,Baja
59,3.6,Operador,0.00099123,0.02752434,0.0009909900000000002,-0.02653311089779854,0.02653311089779854,0–50,Baja
59,3.8,Operador,0.00099064,0.022698756,0.000990455,-0.02170811630736351,0.02170811630736351,0–50,Baja
59,4.0,Operador,0.00099006,0.001289358,0.00098987,-0.0002992980133095383,0.0002992980133095383,0–50,Baja
59,4.2,Operador,0.00098952,0.0,0.000989345,0.00098952,0.00098952,0–50,Baja
59,4.4,Operador,0.00098899,0.0,0.0009888100000000001,0.00098899,0.00098899,0–50,Baja
59,4.6,Operador,0.00098847,0.0,0.0009882250000000001,0.00098847,0.00098847,0–50,Baja
59,4.8,Operador,0.00098792,0.0,0.0009876149999999998,0.00098792,0.00098792,0–50,Baja
59,5.0,Operador,0.00098734,0.019691981,0.00098701,-0.018704641375217438,0.018704641375217438,0–50,Baja
59,5.2,Operador,0.00098675,0.011243758,0.00098644,-0.010257007791817188,0.010257007791817188,0–50,Baja
59,5.4,Operador,0.00098615,0.013237591,0.000985915,-0.012251440901553631,0.012251440901553631,0–50,Baja
59,5.6,Operador,0.00098554,0.0019367585,0.000985385,-0.0009512185191503167,0.0009512185191503167,0–50,Baja
59,5.8,Operador,0.00098494,0.0,0.000984845,0.00098494,0.00098494,0–50,Baja
59,6.0,Operador,0.00098437,0.0,0.0009842800000000001,0.00098437,0.00098437,0–50,Baja
59,6.2,Operador,0.00098382,0.0,0.0009837000000000001,0.00098382,0.00098382,0–50,Baja
59,6.4,Operador,0.00098328,0.0,0.00098312,0.00098328,0.00098328,0–50,Baja
59,6.6,Operador,0.00098272,0.0,0.00098255,0.00098272,0.00098272,0–50,Baja
59,6.8,Operador,0.00098214,0.0,0.000981965,0.00098214,0.00098214,0–50,Baja
59,7.0,Operador,0.00098154,0.0,0.000981395,0.00098154,0.00098154,0–50,Baja
59,7.2,Operador,0.00098091,0.0,0.000980815,0.00098091,0.00098091,0–50,Baja
59,7.4,Operador,0.00098027,0.00597399,0.00098023,-0.004993720075290203,0.004993720075290203,0–50,Baja
59,7.6,Operador,0.00097962,0.012403421,0.000979635,-0.011423801103954315,0.011423801103954315,0–50,Baja
59,7.8,Operador,0.00097898,0.0,0.00097906,0.00097898,0.00097898,0–50,Baja
59,8.0,Operador,0.00097835,0.0021621562,0.000978495,-0.0011838061609208584,0.0011838061609208584,0–50,Baja
59,8.2,Operador,0.00097775,0.046631254,0.00097791,-0.04565350425577164,0.04565350425577164,0–50,Baja
59,8.4,Operador,0.00097717,0.0016194863,0.000977305,-0.0006423162546399235,0.0006423162546399235,0–50,Baja
59,8.6,Operador,0.0009766,0.023493646,0.000976675,-0.022517045712733268,0.022517045712733268,0–50,Baja
59,8.8,Operador,0.00097602,0.02344024,0.000976055,-0.022464219951014518,0.022464219951014518,0–50,Baja
59,9.0,Operador,0.00097543,0.0043700235,0.000975445,-0.0033945934964489935,0.0033945934964489935,0–50,Baja
59,9.2,Operador,0.00097481,0.0,0.00097483,0.00097481,0.00097481,0–50,Baja
59,9.4,Operador,0.00097417,0.010143331,0.000974195,-0.009169161252038479,0.009169161252038479,0–50,Baja
59,9.6,Operador,0.00097353,0.0067273425,0.0009735550000000001,-0.005753812493832111,0.005753812493832111,0–50,Baja
59,9.8,Operador,0.00097289,0.011346966,0.000972935,-0.0103740760282135,0.0103740760282135,0–50,Baja
59,10.0,Operador,0.00097225,0.014647635,0.00097232,-0.01367538469994068,0.01367538469994068,0–50,Baja
59,10.2,Operador,0.00097161,0.008831034,0.0009717,-0.007859424414470196,0.007859424414470196,0–50,Baja
59,10.4,Operador,0.00097098,0.0010277141,0.000971045,-5.6734111842215084e-05,5.6734111842215084e-05,0–50,Baja
59,10.6,Operador,0.00097035,0.0,0.000970395,0.00097035,0.00097035,0–50,Baja
59,10.8,Operador,0.00096972,0.0,0.00096975,0.00096972,0.00096972,0–50,Baja
59,11.0,Operador,0.00096907,0.0,0.00096907,0.00096907,0.00096907,0–50,Baja
59,11.2,Operador,0.00096841,0.028691858,0.0009684,-0.027723448053207398,0.027723448053207398,0–50,Baja
59,11.4,Operador,0.00096774,0.02394016,0.000967745,-0.02297242087055206,0.02297242087055206,0–50,Baja
59,11.6,Operador,0.00096705,0.02394016,0.000967125,-0.022973110870552062,0.022973110870552062,0–50,Baja
59,11.8,Operador,0.00096635,0.018774033,0.0009666550000000001,-0.017807682592773436,0.017807682592773436,0–50,Baja
59,12.0,Operador,0.00096563,0.000939743,0.000966065,2.5886988741457445e-05,2.5886988741457445e-05,0–50,Baja
59,12.2,Operador,0.00096486,0.0087651815,0.00096543,-0.00780032152654171,0.00780032152654171,0–50,Baja
59,12.4,Operador,0.00096408,0.017856743,0.0009647099999999999,-0.016892663186712266,0.016892663186712266,0–50,Baja
59,12.6,Operador,0.0009633,0.0,0.0009640149999999999,0.0009633,0.0009633,0–50,Baja
59,12.8,Operador,0.00096255,0.0,0.00096328,0.00096255,0.00096255,0–50,Baja
59,13.0,Operador,0.00096186,0.04935544,0.0009626299999999999,-0.04839357984174728,0.04839357984174728,0–50,Baja
59,13.2,Operador,0.00096124,0.0,0.00096198,0.00096124,0.00096124,0–50,Baja
59,13.4,Operador,0.00096068,0.0,0.0009612850000000001,0.00096068,0.00096068,0–50,Baja
59,13.6,Operador,0.00096014,0.0,0.000960565,0.00096014,0.00096014,0–50,Baja
59,13.8,Operador,0.00095959,0.0,0.00095982,0.00095959,0.00095959,0–50,Baja
59,14.0,Operador,0.00095898,0.008467257,0.00095918,-0.007508277022857666,0.007508277022857666,0–50,Baja
59,14.2,Operador,0.00095832,0.0,0.000958605,0.00095832,0.00095832,0–50,Baja
59,14.4,Operador,0.00095762,0.011845689,0.000958035,-0.01088806926692009,0.01088806926692009,0–50,Baja
59,14.6,Operador,0.00095691,0.03742033,0.0009574,-0.036463418706502916,0.036463418706502916,0–50,Baja
59,14.8,Operador,0.00095622,0.0,0.0009566900000000001,0.00095622,0.00095622,0–50,Baja
59,15.0,Operador,0.00095559,0.0,0.00095589,0.00095559,0.00095559,0–50,Baja
59,15.2,Operador,0.000955,0.0,0.000955025,0.000955,0.000955,0–50,Baja
59,15.4,Operador,0.00095443,0.0,0.000954495,0.00095443,0.00095443,0–50,Baja
59,15.6,Operador,0.00095386,0.0,0.000954055,0.00095386,0.00095386,0–50,Baja
59,15.8,Operador,0.00095327,0.012431858,0.00095378,-0.011478588107447625,0.011478588107447625,0–50,Baja
59,16.0,Operador,0.00095264,0.00060474,0.00095341,0.0003479000052580238,0.0003479000052580238,0–50,Baja
59,16.2,Operador,0.00095182,0.0,0.0009526300000000001,0.00095182,0.00095182,0–50,Baja
59,16.4,Operador,0.00095095,0.0,0.000951815,0.00095095,0.00095095,0–50,Baja
59,16.6,Operador,0.00095005,0.0,0.0009509550000000001,0.00095005,0.00095005,0–50,Baja
59,16.8,Operador,0.00094912,0.0,0.00095005,0.00094912,0.00094912,0–50,Baja
59,17.0,Operador,0.00094817,0.01002036,0.0009491149999999999,-0.009072190350608826,0.009072190350608826,0–50,Baja
59,17.2,Operador,0.00094722,0.008302273,0.00094808,-0.007355053228764534,0.007355053228764534,0–50,Baja
59,17.4,Operador,0.00094626,0.004547404,0.00094703,-0.0036011441253328324,0.0036011441253328324,0–50,Baja
59,17.6,Operador,0.00094532,0.0,0.000945995,0.00094532,0.00094532,0–50,Baja
59,17.8,Operador,0.00094438,0.0,0.000944985,0.00094438,0.00094438,0–50,Baja
59,18.0,Operador,0.00094347,0.0,0.0009440099999999999,0.00094347,0.00094347,0–50,Baja
59,18.2,Operador,0.00094257,0.0,0.0009430899999999999,0.00094257,0.00094257,0–50,Baja
59,18.4,Operador,0.00094169,0.0,0.000942215,0.00094169,0.00094169,0–50,Baja
59,18.6,Operador,0.00094083,0.0,0.000941385,0.00094083,0.00094083,0–50,Baja
59,18.8,Operador,0.00093998,0.0,0.000940555,0.00093998,0.00093998,0–50,Baja
59,19.0,Operador,0.00093915,0.0,0.0009396750000000001,0.00093915,0.00093915,0–50,Baja
59,19.2,Operador,0.00093831,0.0,0.0009388199999999999,0.00093831,0.00093831,0–50,Baja
59,19.4,Operador,0.00093747,0.0,0.00093797,0.00093747,0.00093747,0–50,Baja
59,19.6,Operador,0.00093662,0.0,0.000937125,0.00093662,0.00093662,0–50,Baja
59,19.8,Operador,0.00093575,0.0,0.00093627,0.00093575,0.00093575,0–50,Baja
59,20.0,Operador,0.00093487,0.0,0.000935415,0.00093487,0.00093487,0–50,Baja
59,20.2,Operador,0.00093373,0.0,0.00093431,0.00093373,0.00093373,0–50,Baja
59,20.4,Operador,0.00093255,0.0,0.00093318,0.00093255,0.00093255,0–50,Baja
59,20.6,Operador,0.00093128,0.0,0.00093201,0.00093128,0.00093128,0–50,Baja
59,20.8,Operador,0.00092992,0.0111818025,0.00093077,-0.010251882488863467,0.010251882488863467,0–50,Baja
59,21.0,Operador,0.00092845,0.0,0.000929445,0.00092845,0.00092845,0–50,Baja
59,21.2,Operador,0.00092688,0.0,0.00092802,0.00092688,0.00092688,0–50,Baja
59,21.4,Operador,0.00092529,0.0,0.000926545,0.00092529,0.00092529,0–50,Baja
59,21.6,Operador,0.00092371,0.0,0.00092504,0.00092371,0.00092371,0–50,Baja
59,21.8,Operador,0.00092213,0.0,0.000923505,0.00092213,0.00092213,0–50,Baja
59,22.0,Operador,0.00092055,0.0,0.000921945,0.00092055,0.00092055,0–50,Baja
59,22.2,Operador,0.00091898,0.0,0.00092037,0.00091898,0.00091898,0–50,Baja
59,22.4,Operador,0.00091742,0.0,0.000918805,0.00091742,0.00091742,0–50,Baja
59,22.6,Operador,0.00091586,0.0,0.0009172399999999999,0.00091586,0.00091586,0–50,Baja
59,22.8,Operador,0.0009143,0.0,0.00091569,0.0009143,0.0009143,0–50,Baja
59,23.0,Operador,0.00091275,0.0,0.000914135,0.00091275,0.00091275,0–50,Baja
59,23.2,Operador,0.0009112,0.0,0.000912585,0.0009112,0.0009112,0–50,Baja
59,23.4,Operador,0.00090966,0.0,0.0009110500000000001,0.00090966,0.00090966,0–50,Baja
59,23.6,Operador,0.00090812,0.0,0.0009095100000000001,0.00090812,0.00090812,0–50,Baja
59,23.8,Operador,0.00090659,0.000677277,0.000907975,0.00022931301521152256,0.00022931301521152256,0–50,Baja
59,24.0,Operador,0.00090506,0.0,0.0009064450000000001,0.00090506,0.00090506,0–50,Baja
59,24.2,Operador,0.02026,0.012802955,0.020268,0.007457045236825943,0.007457045236825943,0–50,Baja
59,24.4,Operador,0.042842,0.045337018,0.0427945,-0.002495017625570299,0.002495017625570299,0–50,Baja
59,24.6,Operador,0.066217,0.032499813,0.065657,0.03371718745660782,0.03371718745660782,0–50,Baja
59,24.8,Operador,0.089937,0.04779121,0.0883235,0.042145790928125385,0.042145790928125385,0–50,Baja
59,25.0,Operador,0.11402,0.044376798,0.111125,0.06964320202589035,0.06964320202589035,0–50,Baja
59,25.2,Operador,0.13834,0.16146372,0.13404500000000003,-0.023123722586631784,0.023123722586631784,0–50,Baja
59,25.4,Operador,0.16326,0.13039938,0.15796500000000002,0.032860623846054066,0.032860623846054066,0–50,Baja
59,25.6,Operador,0.18866,0.057593353,0.18273499999999998,0.13106664690732955,0.13106664690732955,0–50,Baja
59,25.8,Operador,0.21426,0.0025971364,0.20729999999999998,0.21166286357700825,0.21166286357700825,0–50,Baja
59,26.0,Operador,0.24035,0.2166648,0.23187000000000002,0.02368519399166108,0.02368519399166108,0–50,Baja
59,26.2,Operador,0.26696,0.28482947,0.25661999999999996,-0.017869467535018946,0.017869467535018946,0–50,Baja
59,26.4,Operador,0.29404,0.28833356,0.28190499999999996,0.005706435003280663,0.005706435003280663,0–50,Baja
59,26.6,Operador,0.32145,0.31544998,0.308125,0.006000017118453993,0.006000017118453993,0–50,Baja
59,26.8,Operador,0.34878,0.32346025,0.33472999999999997,0.025319748907089212,0.025319748907089212,0–50,Baja
59,27.0,Operador,0.37627,0.39017442,0.361205,-0.013904418687820441,0.013904418687820441,0–50,Baja
59,27.2,Operador,0.40451,0.37398416,0.38783,0.030525841960906963,0.030525841960906963,0–50,Baja
59,27.4,Operador,0.43279,0.36835703,0.414725,0.06443296746253968,0.06443296746253968,0–50,Baja
59,27.6,Operador,0.46105,0.38937753,0.44217,0.07167246561050417,0.07167246561050417,0–50,Baja
59,27.8,Operador,0.48949,0.50688183,0.47003,-0.01739183307647707,0.01739183307647707,0–50,Baja
59,28.0,Operador,0.51836,0.5411122,0.49861999999999995,-0.02275218452453609,0.02275218452453609,0–50,Baja
59,28.2,Operador,0.54453,0.5332222,0.5235350000000001,0.011307801513671834,0.011307801513671834,0–50,Baja
59,28.4,Operador,0.57096,0.5303209,0.54809,0.04063911720275881,0.04063911720275881,0–50,Baja
59,28.6,Operador,0.59747,0.529328,0.57317,0.06814201137542719,0.06814201137542719,0–50,Baja
59,28.8,Operador,0.62446,0.640015,0.5980099999999999,-0.015555006065368637,0.015555006065368637,0–50,Baja
59,29.0,Operador,0.65118,0.6677012,0.62383,-0.01652118474960329,0.01652118474960329,0–50,Baja
59,29.2,Operador,0.67824,0.6645597,0.650065,0.013680278053283645,0.013680278053283645,0–50,Baja
59,29.4,Operador,0.70571,0.6850419,0.6770400000000001,0.020668095550537058,0.020668095550537058,0–50,Baja
59,29.6,Operador,0.73264,0.74112415,0.7047049999999999,-0.008484153137207073,0.008484153137207073,0–50,Baja
59,29.8,Operador,0.75964,0.74278945,0.7329300000000001,0.016850552692413312,0.016850552692413312,0–50,Baja
59,30.0,Operador,0.78738,0.75103384,0.76222,0.03634615743637082,0.03634615743637082,0–50,Baja
59,30.2,Operador,0.81524,0.8319913,0.79138,-0.016751314888000524,0.016751314888000524,0–50,Baja
59,30.4,Operador,0.84335,0.8999154,0.8208249999999999,-0.056565397167205766,0.056565397167205766,0–50,Baja
59,30.6,Operador,0.87183,0.8706409,0.850435,0.0011891260910034118,0.0011891260910034118,0–50,Baja
59,30.8,Operador,0.90058,0.8672254,0.8802399999999999,0.0333545914459229,0.0333545914459229,0–50,Baja
59,31.0,Operador,0.92989,0.87107325,0.9104049999999999,0.05881675399780273,0.05881675399780273,0–50,Baja
59,31.2,Operador,0.95959,0.90334386,0.940685,0.056246143665313775,0.056246143665313775,0–50,Baja
59,31.4,Operador,0.98946,1.0115885,0.97161,-0.02212845424652099,0.02212845424652099,0–50,Baja
59,31.6,Operador,1.0201,1.0002521,1.00265,0.019847872352600104,0.019847872352600104,0–50,Baja
59,31.8,Operador,1.0509,1.0537356,1.03445,-0.0028356138229370664,0.0028356138229370664,0–50,Baja
59,32.0,Operador,1.0823,1.0445709,1.06665,0.03772907714843754,0.03772907714843754,0–50,Baja
59,32.2,Operador,1.1108,1.1618992,1.0951,-0.05109920902252196,0.05109920902252196,0–50,Baja
59,32.4,Operador,1.1399,1.1725581,1.1226500000000001,-0.03265806922912606,0.03265806922912606,0–50,Baja
